location_code,location_name,admin1_code,admin1_name,event_type,events,fatalities,year,reference_period_start,reference_period_end,lon,lat
SOM,Somalia,SO-NU,Nugaal,Violence against civilians,3,8,2025,2025-01-01,2025-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Explosions/Remote violence,2,8,2025,2025-01-01,2025-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Riots,1,0,2025,2025-01-01,2025-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Protests,1,0,2025,2025-01-01,2025-12-31,48.6,8.1
SOM,Somalia,SO-BR,Bari,Battles,3,4,2025,2025-01-01,2025-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Violence against civilians,2,6,2025,2025-01-01,2025-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Explosions/Remote violence,1,3,2025,2025-01-01,2025-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Riots,1,0,2025,2025-01-01,2025-12-31,49.6,9.9
SOM,Somalia,SO-SA,Sool,Battles,2,7,2025,2025-01-01,2025-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Violence against civilians,4,15,2025,2025-01-01,2025-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Explosions/Remote violence,1,2,2025,2025-01-01,2025-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Riots,1,0,2025,2025-01-01,2025-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Protests,1,0,2025,2025-01-01,2025-12-31,47.5,8.9
SOM,Somalia,SO-SG,Sanaag,Battles,3,4,2025,2025-01-01,2025-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Violence against civilians,3,11,2025,2025-01-01,2025-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Explosions/Remote violence,2,7,2025,2025-01-01,2025-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Riots,1,0,2025,2025-01-01,2025-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Protests,1,0,2025,2025-01-01,2025-12-31,47.85,10.4
SOM,Somalia,SO-TO,Togdheer,Battles,2,5,2025,2025-01-01,2025-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Violence against civilians,1,0,2025,2025-01-01,2025-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Explosions/Remote violence,1,2,2025,2025-01-01,2025-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Riots,1,0,2025,2025-01-01,2025-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Protests,1,0,2025,2025-01-01,2025-12-31,45.55,9.4
SOM,Somalia,SO-AW,Awdal,Battles,4,2,2025,2025-01-01,2025-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Violence against civilians,3,6,2025,2025-01-01,2025-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Explosions/Remote violence,2,5,2025,2025-01-01,2025-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Riots,1,0,2025,2025-01-01,2025-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Protests,1,0,2025,2025-01-01,2025-12-31,43.3,10.45
SOM,Somalia,SO-WG,Woqooyi Galbeed,Battles,3,5,2025,2025-01-01,2025-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Violence against civilians,4,17,2025,2025-01-01,2025-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Explosions/Remote violence,2,5,2025,2025-01-01,2025-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Riots,2,0,2025,2025-01-01,2025-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Protests,1,0,2025,2025-01-01,2025-12-31,44.2,9.6
SOM,Somalia,SO-SD,Middle Shabelle,Battles,4,3,2025,2025-01-01,2025-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Violence against civilians,3,3,2025,2025-01-01,2025-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Explosions/Remote violence,3,6,2025,2025-01-01,2025-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Riots,1,0,2025,2025-01-01,2025-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Protests,1,0,2025,2025-01-01,2025-12-31,45.65,2.85
SOM,Somalia,SO-BN,Banadir,Battles,5,14,2026,2026-01-01,2026-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Violence against civilians,4,9,2026,2026-01-01,2026-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Explosions/Remote violence,2,8,2026,2026-01-01,2026-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Riots,1,0,2026,2026-01-01,2026-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Protests,1,0,2026,2026-01-01,2026-12-31,45.32,2.04
SOM,Somalia,SO-LJ,Lower Juba,Battles,8,19,2026,2026-01-01,2026-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Violence against civilians,5,20,2026,2026-01-01,2026-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Explosions/Remote violence,2,5,2026,2026-01-01,2026-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Riots,3,0,2026,2026-01-01,2026-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Protests,2,0,2026,2026-01-01,2026-12-31,42.35,0.3
SOM,Somalia,SO-MJ,Middle Juba,Battles,5,10,2026,2026-01-01,2026-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Violence against civilians,6,24,2026,2026-01-01,2026-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Explosions/Remote violence,3,4,2026,2026-01-01,2026-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Riots,3,0,2026,2026-01-01,2026-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Protests,2,0,2026,2026-01-01,2026-12-31,42.6,1.65
SOM,Somalia,SO-GD,Gedo,Battles,5,17,2026,2026-01-01,2026-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Violence against civilians,3,9,2026,2026-01-01,2026-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Explosions/Remote violence,3,10,2026,2026-01-01,2026-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Riots,2,0,2026,2026-01-01,2026-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Protests,1,0,2026,2026-01-01,2026-12-31,42.1,3.25
SOM,Somalia,SO-BY,Bay,Battles,2,6,2026,2026-01-01,2026-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Violence against civilians,3,9,2026,2026-01-01,2026-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Explosions/Remote violence,2,5,2026,2026-01-01,2026-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Riots,1,0,2026,2026-01-01,2026-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Protests,1,0,2026,2026-01-01,2026-12-31,43.65,2.3
SOM,Somalia,SO-BK,Bakool,Battles,5,15,2026,2026-01-01,2026-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Violence against civilians,4,13,2026,2026-01-01,2026-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Explosions/Remote violence,4,6,2026,2026-01-01,2026-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Riots,2,0,2026,2026-01-01,2026-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Protests,2,0,2026,2026-01-01,2026-12-31,43.7,3.95
SOM,Somalia,SO-SH,Lower Shabelle,Battles,3,3,2026,2026-01-01,2026-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Violence against civilians,3,3,2026,2026-01-01,2026-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Explosions/Remote violence,1,1,2026,2026-01-01,2026-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Riots,1,0,2026,2026-01-01,2026-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Protests,1,0,2026,2026-01-01,2026-12-31,44.55,1.65
SOM,Somalia,SO-WS,Hiraan,Battles,3,2,2026,2026-01-01,2026-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Violence against civilians,2,6,2026,2026-01-01,2026-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Explosions/Remote violence,2,6,2026,2026-01-01,2026-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Riots,1,0,2026,2026-01-01,2026-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Protests,1,0,2026,2026-01-01,2026-12-31,45.3,4.1
SOM,Somalia,SO-GA,Galguduud,Battles,3,12,2026,2026-01-01,2026-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Violence against civilians,2,8,2026,2026-01-01,2026-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Explosions/Remote violence,2,3,2026,2026-01-01,2026-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Riots,1,0,2026,2026-01-01,2026-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Protests,1,0,2026,2026-01-01,2026-12-31,46.8,5.4
SOM,Somalia,SO-MU,Mudug,Battles,4,15,2026,2026-01-01,2026-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Violence against civilians,4,13,2026,2026-01-01,2026-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Explosions/Remote violence,2,7,2026,2026-01-01,2026-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Riots,1,0,2026,2026-01-01,2026-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Protests,1,0,2026,2026-01-01,2026-12-31,47.8,6.6
SOM,Somalia,SO-NU,Nugaal,Battles,2,6,2026,2026-01-01,2026-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Violence against civilians,2,2,2026,2026-01-01,2026-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Explosions/Remote violence,1,2,2026,2026-01-01,2026-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Riots,1,0,2026,2026-01-01,2026-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Protests,1,0,2026,2026-01-01,2026-12-31,48.6,8.1
SOM,Somalia,SO-BR,Bari,Battles,2,6,2026,2026-01-01,2026-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Violence against civilians,2,2,2026,2026-01-01,2026-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Explosions/Remote violence,1,0,2026,2026-01-01,2026-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Riots,1,0,2026,2026-01-01,2026-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Protests,1,0,2026,2026-01-01,2026-12-31,49.6,9.9
SOM,Somalia,SO-SA,Sool,Battles,3,10,2026,2026-01-01,2026-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Violence against civilians,2,2,2026,2026-01-01,2026-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Explosions/Remote violence,1,0,2026,2026-01-01,2026-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Riots,1,0,2026,2026-01-01,2026-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Protests,1,0,2026,2026-01-01,2026-12-31,47.5,8.9
SOM,Somalia,SO-SG,Sanaag,Battles,2,3,2026,2026-01-01,2026-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Violence against civilians,2,2,2026,2026-01-01,2026-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Explosions/Remote violence,2,5,2026,2026-01-01,2026-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Riots,1,0,2026,2026-01-01,2026-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Protests,1,0,2026,2026-01-01,2026-12-31,47.85,10.4
SOM,Somalia,SO-TO,Togdheer,Battles,3,12,2026,2026-01-01,2026-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Violence against civilians,3,8,2026,2026-01-01,2026-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Explosions/Remote violence,2,6,2026,2026-01-01,2026-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Riots,1,0,2026,2026-01-01,2026-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Protests,1,0,2026,2026-01-01,2026-12-31,45.55,9.4
SOM,Somalia,SO-AW,Awdal,Battles,2,8,2026,2026-01-01,2026-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Violence against civilians,3,5,2026,2026-01-01,2026-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Explosions/Remote violence,2,4,2026,2026-01-01,2026-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Riots,1,0,2026,2026-01-01,2026-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Protests,1,0,2026,2026-01-01,2026-12-31,43.3,10.45
SOM,Somalia,SO-WG,Woqooyi Galbeed,Battles,3,12,2026,2026-01-01,2026-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Violence against civilians,3,1,2026,2026-01-01,2026-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Explosions/Remote violence,1,3,2026,2026-01-01,2026-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Riots,2,0,2026,2026-01-01,2026-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Protests,1,0,2026,2026-01-01,2026-12-31,44.2,9.6
SOM,Somalia,SO-SD,Middle Shabelle,Battles,3,13,2026,2026-01-01,2026-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Violence against civilians,3,9,2026,2026-01-01,2026-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Explosions/Remote violence,2,6,2026,2026-01-01,2026-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Riots,1,0,2026,2026-01-01,2026-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Protests,1,0,2026,2026-01-01,2026-12-31,45.65,2.85
